stop_id,stop_lat,stop_lon,stop_name
23287,13.20202,77.84126,Balenahalli
27486,12.78296,77.61292,Nisarga Badavane
28808,13.20021,77.44282,Marasandra
29576,12.82860,77.51257,Art Of Living Ravishankar Ashram
28831,13.13318,77.67031,Marenahalli Gate
32466,12.92402,77.69504,Devarabisanahalli Village
28843,13.02473,77.63121,Mariyappa Circle
32246,13.04772,77.73938,Cheemasandra
36786,13.06450,77.59381,CS-Renaissance prosperio apartment
28824,12.88780,77.28027,Maregowdana Doddy
33322,13.21527,77.66684,Kannamangala
28842,13.04928,77.61186,Mariyannanapalya
37700,12.92801,77.54623,JNB
22107,13.05399,77.48328,Jindal
28836,13.04214,77.29852,Marikuppe
28834,13.04172,77.31507,Marigowdanapalya
28828,13.11026,77.68077,Marenahalli Bande
36787,13.06426,77.59362,Renaissance prosperio apartment
27484,12.86774,77.69624,Nirmala Vidyalaya
28856,13.05814,77.15954,Maruru Handpost
37701,12.92802,77.54624,JNB
28898,13.03466,77.55705,Mathikere
39386,13.26239,77.80826,Baluvanahalli Cross
28852,12.77345,77.72861,Marsuru Madivala
28854,13.06700,77.16141,Maruru
20987,12.95779,77.57388,Makkala Koota
33791,13.23056,77.45111,Mallohalli
33797,12.72780,77.46839,Managanahalli Kankapura Road
27483,12.86516,77.62320,Niranjan Genises Apartment
28859,13.10150,77.40109,Maruthi Badavane Nelamangala
37702,12.87129,77.53819,Thalaghattapura Metro Station
28892,13.10815,77.45714,Mattahalli
28886,12.88891,77.29353,Matta Gate
28884,13.15231,77.50075,Matkuru (Hesraghatta)
33805,12.72418,77.38075,Manchegowdanapalya
35269,13.06757,77.63338,K Narayanapura Cross
28888,12.88136,77.29174,Matta Village
37035,12.98399,77.60339,Shivajinagara Bus Station-Karnataka Bank ATM
26142,13.22581,77.61389,Indrasanahalli
26033,12.73341,77.46060,Hugarapalya
28890,13.24765,77.75211,Mattabaralu
28922,12.99324,77.56954,MD Block
28920,12.91226,77.63799,MC Donald
27475,13.05853,77.75585,Nimbekaipura
33823,13.20639,77.56285,Suradenapura Cross
33821,13.20293,77.57620,Maragondanahalli
37703,12.97432,77.61095,MYH3
27477,13.05292,77.75980,Nimbekaipura Gate
24269,12.93958,77.57996,Vijaya College
35245,12.84171,77.58866,Koli Farm Gate
26136,12.72827,77.63875,Indlavadi
28913,12.74808,77.74234,Mayasandra Kodi
28909,12.75199,77.74673,Mayasandra
27473,13.09565,77.87034,Nidaghatta
28944,13.06735,77.51589,Medarahalli Railway Gate
28926,12.70143,77.45173,Meda Maranahalli
36790,12.97731,77.46507,CS-Yale Kodigehalli
37036,12.98344,77.60335,Shivajinagara Bus Station-Public Toilet-1
28952,13.19365,77.92302,Medur Gate
28928,12.69501,77.45328,Meda Maranahalli Cross
28936,12.96719,77.85235,Medahalli Colony
20637,13.04520,77.55669,BEL Circle
28938,12.96541,77.84352,Medahalli Cross
28946,13.09840,77.52523,Medi Agrahara
28950,13.10221,77.81268,Medicine Factory
28954,13.18059,77.64208,Meenakunte
37704,12.97430,77.61110,MYHC
34232,13.04628,77.57264,Patelappa Layout
20621,12.91765,77.57403,Banashankari Bus Station
28903,13.12768,77.52896,Mavallipura
36791,12.98258,77.56811,CS-Okalipuram
29269,12.79809,77.52600,NallakkanaDoddy Cross
27465,12.85828,77.52614,NICE Road Kanakapura Road Junction
37038,12.98331,77.60331,Shivajinagara Bus Station-Public Toilet-3
27470,12.94054,77.53121,NICE Road Veerabhadranagara
36387,13.03367,77.50411,HMT Layout 8th Mile
28066,12.92776,77.51413,RR School
37705,13.02660,77.66111,HRMV
28077,12.92612,77.50104,RV College
28976,12.81822,77.27789,Mellahalli
21199,12.98262,77.56234,Sujatha Talkies
28966,13.06104,77.49947,MEI Layout
28997,12.90998,77.59526,Milk Booth JP Nagara
37706,12.92866,77.58501,JBSTTMC
25894,13.03368,77.50415,HMT Layout 8th Mile
36742,12.91185,77.51349,Jnanakshi Vidyaniketan School
21656,13.03021,77.62093,Arebic College
33838,13.22273,77.54935,Marasandra Gate
29456,13.09837,77.62683,Agrahara Layout
28088,13.19051,77.64626,Sadahalli Gate
28990,12.88958,77.59391,MICO Shramajeevi Colony Arakere
33837,13.22269,77.54963,Marasandra Circle
26159,13.12131,77.38582,Islampura
33828,12.94743,77.27132,Maralugondla Cross
32471,13.02419,77.82104,Devashettyhalli
28988,12.89764,77.43272,MGM School
34597,13.02611,77.48905,Siddartha School Cross
37707,12.92852,77.58489,JBSTTMC1
33274,12.77678,77.36244,Kallugopahalli
29018,13.10953,77.64360,Mittaganahalli
29020,13.11173,77.64381,Mittaganahalli Cross
22339,13.18700,77.76047,Nallur
26196,13.17461,77.54267,Ittagalpura Cross
26161,13.11312,77.38879,Islampura Cross
31655,12.80849,77.66556,Yarandahalli
23505,12.76739,77.59743,Kasuvinakunte
35379,12.99297,77.58883,Mount Carmel College
33342,13.02138,77.53252,Kanteerava Studio
33551,12.93007,77.46502,Kommaghatta
25251,12.99592,77.47847,G Hosahalli
25742,13.21314,77.51484,Haniyuru
29035,13.00497,77.31183,Motaganahalli
33363,13.02495,77.48656,Kari Obanahalli
34854,12.93036,77.55344,Vivekananda Nagara
32976,13.07725,77.80168,Hosakote Govt Hospital
29027,13.01723,77.60746,Modhi Garden Kavalbyrasandra
29237,13.04255,77.57325,Gundappa Road
37042,12.98296,77.60307,Shivajinagara Bus Station-Car-Bike Parking
37708,12.92857,77.58489,JBSTTMC2
29039,13.00807,77.31174,Motaganahalli High School
29022,13.02220,77.61009,MM Layout Kavalbyrasandra
33890,13.25444,77.53467,Majara Hosahalli
27430,12.82216,77.65872,Neo Town
36899,13.00858,77.56920,Malleshwaram bus station - Canara bank
32472,13.27826,77.68979,Devasthana Bidluru
37709,13.02265,77.65795,HAGR
21467,12.79976,77.39082,Bidadi Railway Station
39211,12.81365,77.58088,Bannerughatta Circle
29048,12.80510,77.46462,MRV Bricks Factory
36795,12.91692,77.67353,CS-Ibblur
21266,12.97192,77.53766,Vijayanagara
36904,13.00858,77.56920,Malleshwaram bus station - Canara ATM
33417,12.72049,77.43001,Kempaiahnapalya
29043,12.80794,77.41968,Motherson Automotive Cross
35759,13.04887,77.55902,CS-BEL Factory
21445,12.92101,77.58376,Jayanagara  38th Cross
27449,12.88307,77.56966,New Bank Colony Konanakunte
29071,12.91492,77.42184,Mukthi Naga Temple
29061,13.19705,77.91647,Muddanahalli Gate
39424,12.93998,77.57298,NTKC
29056,12.73361,77.57769,Mudalayyana Doddy
22338,13.18700,77.76044,Nallur
37710,13.02663,77.66104,HRMS
32476,13.22644,77.68707,Dhaba Gate
37046,12.99458,77.60995,St Johns High School Thomas Cafe
21510,12.99176,77.45971,Forest Gate
21069,13.02461,77.51099,NTTF Peenya
29093,13.04372,77.51829,Munikondappa Badavane
29096,13.04394,77.49051,Muniswamappa Layout
27433,13.23603,77.63007,Neragenahalli
32674,12.97459,77.48788,Gidadakonenahalli Cross
29114,12.93813,77.78534,Muthsandra
34281,12.97620,77.53100,Prashanth Nagara
37711,12.92869,77.58396,JBSTTMC
38894,13.15742,77.65912,Depot-52 Departure
39425,12.96040,77.53024,CHR
34065,13.13116,77.57473,Nagenahalli
24279,12.91976,77.65163,HSR Layout Petrol Bunk
34091,13.00056,77.59960,Nandidurga Road
21543,12.92381,77.58382,Jayanagara Telephone Exchange
34135,13.09184,77.37756,Nelamangala Cement Factory
21517,13.02951,77.54012,Goraguntepalya
27428,13.22201,77.54179,Nellukunte
29124,13.15952,77.83975,Muthukadahalli
29136,12.86841,77.82208,Muttanahalli
36797,13.02629,77.63902,CS-Kalyananagara Bus Stand
37712,12.92869,77.58386,JBSTTMC
34178,13.02503,77.51099,NTTF Peenya
32704,13.14371,77.41235,Gollahalli
27426,13.22043,77.93587,Nelavagilu
27420,13.11379,77.37524,Nelamangala Jass Toll
24294,12.98568,77.48629,East West College Cross
29126,12.84858,77.36733,Muthurayanagudipalya
29154,13.07909,77.81229,MVJ Medical Hospital
39426,12.94058,77.57331,NTKC1
23736,12.90700,77.54619,KR Hospital Uttarahalli
33928,12.89760,77.43268,MGM School
29173,13.10712,77.87341,Mylapura Gate
39600,13.00972,77.55267,Phoenix One Bengaluru West Apartment
29176,13.01546,77.55939,Mysore Lamp
21136,13.02655,77.51468,Rolling Mill
29152,13.22459,77.25859,MV Solar Dabasapete Industrial Area
29159,13.18411,77.69597,Mylanahalli
34215,13.13718,77.37784,Papabhovipalya
27400,12.95412,77.61208,Neelasandra Masjid Street
21986,12.78811,77.73702,Guddahatti Gate
29180,13.00614,77.79651,Naduvatti
36799,12.93507,77.53657,CS-PES College ORR
34057,13.04256,77.57330,Gundappa Road
39427,12.94066,77.57383,NTKC
21620,12.95535,77.31193,Varadenahalli Handpost
21898,13.25255,77.80198,Dinnur
39456,12.77900,77.77051,CS-Attibele Bus Stand
21640,12.84887,77.52210,Agara Cross
27396,12.84203,77.64765,Neeladri Water Park
33066,13.17470,77.54259,Ittagalpura Cross
29223,13.03949,77.50001,Nagasandra
29178,13.18476,77.92873,N Hosahalli
32478,13.03018,77.34885,Dharma Nayakana Tandya
29182,12.99979,77.79968,Naduvatti Colony
21680,13.03550,77.73575,Avalahalli Hosakote
29201,13.00186,77.54439,Nagapura
26175,13.16089,77.70854,IT Park ಭagalur
34302,12.89564,77.58176,Puttenahallipalya
39428,12.93970,77.57249,ntkc
21250,12.93828,77.53343,Veerabhadranagara
37714,12.91396,77.67758,KKDC
37716,12.91401,77.67763,KDHLI
39134,13.12589,77.66795,Mary Immaculate School
21671,12.77958,77.77061,Attibele Bus Stand
33515,13.05982,77.57694,Kodigehalli
29217,13.09109,77.43461,Nagaruru
34386,13.05191,77.68109,Rampura Cross
21748,12.95176,77.49972,Bengaluru University Quarters
29213,12.99845,77.49738,Nagarahole Nagara
29241,12.71167,77.64148,Nagayyana Doddy
31839,12.90319,77.43002,Vinayakanagara Ramohalli
35961,12.89635,77.55216,CS-Vasanthapura
27387,12.99997,77.60745,Williams Town Park
34351,13.19099,77.43302,Ramadevanahalli
33506,13.29928,77.70106,Kodalagurki
34362,13.18328,77.74415,Ramanahalli
29211,13.07727,77.64674,Nagaraesh Nagenahalli Dinne
37050,12.97980,77.55367,CS-6th Block Rajajinagara
29256,13.13007,77.57144,Nagenahalli Gate
30852,13.20672,77.49194,Karlapura
34086,13.01466,77.53070,Nandhini Layout
29215,13.11730,77.56127,Nagarajuna College Ananthapura
34533,13.15422,77.70052,Shell Company
27371,13.08662,77.60417,VRL Gowdon Jakkur
22272,13.00266,77.63461,Maruthi Sevanagara
35962,12.91192,77.55243,CS-Chikkalasandra
29263,12.95925,77.64977,NAL Junction of SKID
39429,12.96052,77.52964,chc
26600,13.13770,77.74422,Spriling School
35808,12.99939,77.54103,Shankar Mutt
35619,12.75424,77.78728,Balluru
27350,13.06696,77.53214,Vishweshwaraiah Enclave
29267,12.80949,77.53085,NallakkanaDoddy
29277,12.96926,77.73563,Nallurahalli
36248,13.02548,77.63098,CS-Depot-10 Gate
33477,13.12910,77.40021,KG Srinivasapura Cross
29323,12.87406,77.55399,Narayana Nagara
29271,13.20669,77.78127,Nallapanahalli Gate
37717,12.95406,77.59061,NDGL
29283,13.06021,77.78446,Nanda Shree
36803,12.85611,77.59200,CS-Roshan Apartment Gottigere
29285,13.20220,77.90111,Nandagudi
29303,12.96016,77.60168,Nanjappa Circle
27370,13.08658,77.60416,VRL Gowdon
31175,13.07533,77.82955,Kolathuru
35004,12.78319,77.30844,Thimmegowdana Doddy
27337,13.03405,77.75151,Vindyagiri BDA Nivasa
29297,12.86816,77.56905,Nandi Garden Apartment
26212,13.13770,77.49446,Ivarukandapura
34428,12.72256,77.50237,Rock Colony
29335,13.06246,77.43659,Narayanappanapalya Adakimaranahalli
37718,12.95413,77.59054,NDGLA
29327,12.83613,77.72525,Narayanaghatta
34501,13.06088,77.33455,Seetharam Bhattarapalya
36804,12.85621,77.59194,Roshan Apartment Gottigere
29289,13.01473,77.53052,Nandhini Layout
29333,12.87906,77.55863,Narayananagara 3rd Stage
35382,12.95125,77.49437,Muneshwara Layout
27336,13.03406,77.75148,Vindyagiri BDA Nivasa
23101,12.86196,77.56393,Anjanapura
29331,12.94391,77.85785,Narayanakere
32254,12.73344,77.38125,Chikka Arasanahalli
27335,12.95279,77.65619,Vinayakanagara(Murugeshpalya)
39430,12.93999,77.57367,ntkc
27334,12.95273,77.65606,Vinayakanagara (Murugeshpalya)
29353,13.19970,77.63587,Navarathna Agrahara
34528,13.17917,77.53130,Shanubhoganahalli
35964,12.87021,77.58571,Depot-34 Gate
29349,12.99126,77.55778,Navarang Bar
37051,12.95913,77.65955,CS-Konena Agrahara
29347,12.95594,77.47860,National Public School Ullala
37719,12.95424,77.59025,NYDGL
32862,13.05792,77.83644,Haraluru Gate
29359,12.78732,77.65385,Navya Badavane
29355,13.14903,77.67494,Navodaya School Bagalur
32482,13.16685,77.52880,Dibbur
25407,13.17460,77.81660,Giddappanahalli
21787,12.81170,77.69472,BTL College
29410,12.95841,77.48162,5th Block Vishweshwaraiah Layout
27329,12.96092,77.55069,Vinayaka Nagara Old Gudadahalli
21672,12.77954,77.77046,Attibele Bus Stand
37720,12.97339,77.58237,City Civil Court (CHAKRA)
25507,13.04427,77.35263,Gorinabele Cross
33335,13.06000,77.80712,Kannurahalli
39287,13.09296,77.59120,Allalasandra Lake
39278,12.91656,77.51298,CS-Nachiyar Cafe
39431,12.93967,77.57262,ntkc1
29443,13.07467,77.42052,Adarshanagara Water Tank
25382,12.87841,77.71670,Genius Global School Kodathi
37054,12.96829,77.48136,CS-KLE Society College
32489,12.99159,77.75150,Dinnur
37055,13.03121,77.53560,CS-KLE Hostel Goraguntepalya
29428,12.77419,77.40950,Abbanakuppe
32005,12.91199,77.44322,Bettanapalya
27320,13.06747,77.42076,Vinayaka Nagara Arishinakunte
24128,12.97343,77.58243,City Civil Court
32486,13.21548,77.85612,Anupahalli
29426,12.86158,77.33503,Aane Kempegowdana Doddy
32490,12.99165,77.75146,Dinnur
37721,12.94905,77.62029,CS-National Games Village Gate
35825,12.86789,77.47872,Kuvempunagara
22752,12.84634,77.58822,Basavanapura Gate
22760,12.84634,77.58818,Basavanapura Gate
32615,12.91117,77.85167,Ganagaluru
20794,13.07004,77.48688,Govt School Thotada Guddadahalli
29486,13.09146,77.44993,Aluru BDA 2nd Stage
37057,12.98391,77.64048,CS-Indiranagara KFC
29446,12.81457,77.75116,Adigondanahalli
25892,13.04948,77.54279,HMT Auditorium KIAS
34689,13.08125,77.35051,Srinivasapura Colony
34692,13.07511,77.36469,Srinivasapura Cross
29442,13.07619,77.42374,Adarshanagara
29502,13.05518,77.59969,Amruthanagara Canara Bank
29522,12.97985,77.24140,Anehalla
37722,12.96163,77.60672,SHLC
27202,13.02526,77.69011,Varanasi
28840,13.02597,77.64999,Mariyamma Layout
34748,13.14859,77.33898,T Begur
34743,13.18141,77.57877,T Agrahara
36680,12.87829,77.71695,CS-Genius Global School Kodathi
27286,12.89276,77.61049,Vijaya Bank Layout Devarachikkanahalli
21673,12.77865,77.77077,Attibele Bus Stand
26013,13.02382,77.64337,HRBR Layout Cross
29489,13.05526,77.62929,Amarajyothi Badavane
29521,12.62071,77.51387,Ane Hosahalli Gate
27209,13.14952,77.63520,Vasantavihar Colony Billamaranahalli
29949,12.91203,77.44326,Bettanapalya
39432,12.93991,77.57308,ntkc1
34866,12.96333,77.56779,Vinayaka Talkies
37723,12.92863,77.58602,JBS 6
34688,13.08122,77.35063,Srinivasapura Colony
33126,12.96686,77.66166,Jeevanbheema Nagara Cross
37070,12.94099,77.54133,GRNC
31853,12.77798,77.76990,Attibele
24302,12.95195,77.50025,Bengaluru University Quarters
29083,12.87437,77.47129,Muneshwara Layout
35809,12.97260,77.44268,Depot-35 Gate
27069,12.97148,77.65074,Tippasandra Market
37063,12.90393,77.52969,Kempegowda Institute Nursing Hostel
37064,12.90391,77.52977,CS-Kempegowda Institute Nursing Hostel
37065,12.95640,77.57410,CS-KIMS Makkalakoota
28204,12.82536,77.44927,Seegehalli Cross
33639,13.12672,77.51956,Kurubarahalli Cross
25648,12.87589,77.48006,H Gollahalli
39602,12.90252,77.68525,Junnasandra Rayal Bakery
29536,13.20433,77.79846,Ankanahalli
37724,12.92864,77.58702,JBS 7
32493,12.87580,77.61776,DLF Home Town
29711,13.06600,77.59824,Bank Amruthahalli
33661,13.06183,77.29677,Lakkenahalli Cross
25570,13.14135,77.46225,Guddadahalli
35342,12.86089,77.58544,Bhagya Nagara
27081,12.91196,77.54354,Tulasiram Circle
39433,12.92321,77.59232,9th
27031,12.75862,77.39134,Thore Doddy High School
29543,13.21541,77.71063,Anneshwara Circle
21134,13.03778,77.57424,RMS Sanjayanagara
35337,12.84061,77.65172,Concord Apartment Electronic City
21669,13.05075,77.63067,Ashwath Nagara Cross
35341,12.84055,77.59357,CK Palya Cross
35344,12.87397,77.57312,Sarathi Nagara
37066,12.94111,77.53939,GNC
21218,13.07818,77.48930,Thammenahalli
26980,12.87335,77.55851,Thippasandra Theatre Anjanapura
26913,12.99201,77.58312,The Lalit Ashok Kumarkrupa Road
37726,12.83415,77.41453,MNHG
37725,12.92870,77.58602,JBS8
27020,12.74830,77.47984,Thokathimmana Doddy
29556,12.89127,77.59349,Arakere Mico Layout
34678,12.89926,77.48766,Sridhara Gudda
39603,12.90704,77.68332,CS-Junnasandra Rayal Bakery
36616,12.95241,77.49998,CS-BUC Quarters
26683,13.06145,77.53112,S R S Mathikere
21219,13.07823,77.48927,Thammenahalli
29554,13.22301,77.94870,Arahalli
39174,13.02577,77.63181,Depot-10 Gate
29563,13.26702,77.51161,Aralumallige Cross
29560,12.95769,77.48728,Aralimara Ullalu
35019,12.94952,77.81091,Yadagondanahalli
32909,12.88171,77.48479,Hemmigepura
34064,12.94481,77.48764,Nagemane
37071,12.93857,77.55322,BNKC
24817,12.96659,77.50483,Deepa Complex
29559,13.14043,77.64128,Aralimara Hosahalli
37727,12.83425,77.41458,MNHG
34546,12.95067,77.62390,Shine Bakery
29580,13.01860,77.81054,Ashwathkatte Kodihalli
39630,12.88973,77.81796,Champion International School
29572,13.18506,77.32518,Arivesandra
33450,12.79003,77.37627,Kenchanakuppe Colony
32494,13.00611,77.65951,Doctors Layout Kasturinagara
26908,12.71050,77.42610,Thayappana Doddy
25650,12.87793,77.48162,H Gollahalli Cross
26910,13.08893,77.44564,The Golden Palm Resort Nagarur colony Nelamangala
29570,12.80984,77.77503,Arenur
29600,12.89934,77.33698,Avarehalli
27443,12.94226,77.22136,Nethenalli
29596,13.02376,77.34841,Avalakuppe Cross
28518,12.99723,77.52339,Lurdubayi Samudaya Bhavana
34058,12.98946,77.66387,Nagavarapalya
29585,12.77799,77.76976,Attibele
29593,12.86966,77.71175,Avalahalli Electronic City
37067,12.99747,77.44305,CS-Janapriya Township Kadabagere
35302,12.98307,77.59206,Raj Bhavan
37728,12.72875,77.67683,Honnakalasapura Cross
34579,13.10703,77.57594,Shrusti School Yelahanka
32497,13.09433,77.55420,Dodda Bettahalli
35298,12.77926,77.64385,Jigani APC Circle
35145,12.81341,77.58124,Bannerughatta Circle
36967,12.95864,77.51906,Nagarabhavi Bus Station-S B I Bank ATM
26904,12.74541,77.72471,Thattanahalli
32808,12.87591,77.48002,H Gollahalli
22589,12.89626,77.55244,Vasanthapura
26878,13.08435,77.48874,Thammenahalli Cross
32496,12.96391,77.40741,Dodda Aladamara Cross
26892,13.19084,77.62535,Tharabanahalli Colony
26121,12.98387,77.59645,Indian Express
37729,12.93798,77.55730,SRNP
37068,12.94103,77.54063,GRN1
31623,13.06936,77.65927,Visthar
26900,12.84369,77.50916,Tataguni
32500,13.11350,77.52464,Dodda Byalakere
26890,12.99654,77.84406,Tharabanahalli
25927,13.06082,77.34028,Honnasandra Cross
21670,12.77896,77.77086,Attibele Bus Stand
28838,13.02517,77.29393,Marikuppe Cross
28745,13.03492,77.35782,Manchenahalli
37730,12.93792,77.55730,SRN1
37069,12.94090,77.54330,GRN2
32503,13.00454,77.83087,Dodda Dasarahalli
29685,13.17202,77.69075,Bande kodigehalli
29617,13.14440,77.65941,B Palya Razakapalya
29657,12.95716,77.86284,Banarahalli
24180,12.92290,77.59341,4th T Block Jayanagara
29680,13.07664,77.68072,Bande Bommasandra
32499,13.11275,77.52495,Dodda Byalakere
29637,12.87774,77.53977,Balaji Layout 100ft Road
29656,12.77536,77.39841,Banandur Circle
26886,13.05598,77.63222,Thanisandra
29675,13.11759,77.25546,Banawadi
32504,12.99815,77.84145,Dodda Dasarahalli Cross
29005,12.91219,77.56181,Minaznagara
26863,13.04856,77.88762,Thagali Hosahalli
33806,13.03497,77.35779,Manchenahalli
29732,12.95317,77.88304,Baraguru Cross
26884,13.21320,77.23990,Thandya Dabaspete
39631,12.88980,77.81803,Champion International School
29733,12.87519,77.35305,Basammanahalli
29760,12.84986,77.38333,Basavanapura
32510,13.09730,77.81685,Dodda Hulluru School Gate
32508,13.19408,77.83885,Dodda Haralegere
36821,13.13763,77.47920,Hesarughatta Bus Station-BMTC Bus Pass Counter
24339,12.85445,77.60943,Beguru Nice Road Junction
34055,13.04779,77.49947,Nagasandra Metro Station
35297,12.77686,77.64491,Jigani KEB
34862,13.03952,77.60496,Vishwanath Nagenahalli
28218,12.76923,77.65995,Seethanayakanahalli
34542,13.05034,77.52554,Shettyhalli Cross
36823,13.13761,77.47920,Hesarughatta Bus Station - Public Toilet
37731,12.84242,77.40034,HPCC
29762,12.84678,77.59320,Basavanapura Church
35285,13.02662,77.60404,Sultan palya
35282,12.84387,77.61194,Vaddarapalya
31653,13.06420,77.34908,Yantaganahalli Palya
37072,12.94189,77.55365,PES
29281,13.06096,77.31793,Nanda Gokula Nagara
36824,13.01972,77.60789,Kaval Byrasandra-Axis Bank ATM
20579,12.95330,77.52158,1st Stage 3rd Block Nagarabhavi
36825,13.13760,77.47924,Hesarughatta Bus Station - Bike-Cycle Parking
33317,12.96757,77.45898,Kannalli
29465,13.19908,77.65792,Airport Trumpet
22137,12.80032,77.50849,Kaggalipura
32511,13.22559,77.80913,Dodda Kurabarahalli
29411,12.91563,77.63228,5th Main HSR Layout
29484,13.07701,77.66207,Alpha College Chikka Gubbi
37073,12.96232,77.47196,CS-Gongatipura
20852,12.96007,77.53112,Income Tax Layout
32364,12.79918,77.51190,Christ School
21771,12.83742,77.78500,Billapura
33594,13.03442,77.49926,KRS Gowda Layout
36828,13.01989,77.60776,Kaval Byrasandra-BMTC Bus Pass Counter
22770,12.95764,77.56736,Chamarajapet
33316,12.96763,77.45896,Kannalli
29793,13.16998,77.69009,Bayalahalli Gate(Bande kodigehalli)
33011,13.11887,77.35310,Huralihalli
33114,12.92991,77.52088,Javaregowda Nagara
29341,12.79262,77.46093,Narayanapura
39633,12.88651,77.74245,Subramanya swamy Temple
22633,13.01151,77.67348,Yarayyanapalya
29325,12.87939,77.55384,Narayana Nagara Cross
33489,12.85885,77.56316,Kidwai Layout
32515,12.97154,77.69429,Dodda Nekkundi
22705,13.05051,77.55309,SBIC
32513,12.86230,77.67814,Dodda Nagamangala Tirumala Bekary
39632,12.88668,77.74248,Subramanya Swamy Temple
34627,13.15197,77.62063,SMVIT Cross
29553,13.22247,77.56361,Aradeshanahalli
29780,12.75942,77.40367,Basaveshwaranagara Banandur
32514,13.08426,77.89664,Dodda Nallala
24154,12.97176,77.68150,Srirama Reddy Layout
22949,12.91969,77.59144,9th Block Jayanagara (22nd Main)
24207,12.94769,77.77561,Kotur Gate
39279,12.91671,77.51299,Nachiyar Cafe RRN
34626,13.15209,77.62015,SMVIT Cross
34662,12.94666,77.75421,Sorahunse
30613,13.21530,77.52807,Kakkehalli
35116,12.78868,77.62948,Jigani Double Road
32809,12.87795,77.48156,H Gollahalli Cross
33724,13.06102,77.46102,Madanayakanahalli
39434,12.99153,77.57152,Mantri Mall
29629,12.97947,77.66410,CS-Bagmane Tech Park
35474,12.85998,77.54813,Anjanapura 1st Block
26770,13.20635,77.56287,Surdenapura Gate
32517,12.95607,77.69166,Dodda Nekkundi Junction
33780,12.85307,77.54488,Mallasandra Poorvankara Apartment
29817,12.95649,77.47617,BDA Park Ullala
26852,13.05152,77.63151,Telecom Layout Ashwath Nagara
21644,13.05529,77.47983,Anchepalya
35715,12.95622,77.76516,Valepura 1
35206,12.93930,77.69567,Kadu bisanahalli
24189,13.00833,77.54506,Shrinivasa Temple
21137,13.02648,77.51478,Rolling Mill
24190,13.00862,77.54320,Ganesha Temple Mahalaskhmi Layout
32519,13.26541,77.73924,Brigade Atmosphere
29826,13.15748,77.91533,Beerahalli
26840,13.02161,77.69986,TC Palya
35473,12.86563,77.55253,Anjanapura 2nd Block
34101,13.10984,77.46352,Narasipura
32518,12.95617,77.69173,Dodda Nekkundi Junction
25475,12.91280,77.79447,Gonighattapura Cross
33790,12.79601,77.47429,Mallipalya
29838,12.79914,77.29157,Bejjarahalli Katte
26837,13.12881,77.91534,Tavarekere Volvo
25674,12.96327,77.68226,CS-HAL LCA
29832,12.88205,77.56545,Beereshwara Nagara
39116,13.07008,77.62070,VPC
32063,13.18948,77.76207,Bidalapura Cross
39025,12.91637,77.61983,CSB
27878,13.04531,77.46131,Rajeshwarinagara
24033,12.89752,77.79048,Kutaganahalli Cross
34907,13.13070,77.36844,Veerananjipura
39377,13.06121,77.46155,Madanayakanahalli
35471,12.86183,77.56083,Anjanapura Cross
21891,13.00327,77.61899,Devis Road
32521,12.85063,77.65506,Dodda Thoguru
31370,13.17120,77.51164,Harohalli Palya
29883,13.20626,77.83458,Bendiganahalli Cross
35230,12.84936,77.58830,T John College
33605,13.06820,77.47608,Kudurugere Colony
35159,12.91773,77.79622,Madappanahalli Cross
20790,13.02895,77.53950,Goraguntepalya
34957,12.84499,77.55783,Tulasipura
35204,12.91709,77.59683,East End Jayanagara
39435,12.99841,77.58207,Jataka Stand
36841,12.94116,77.62471,Koramangala  bus station -BMTC Bus Pass Counter
32524,13.22606,77.53099,Dodda Tumkur
32073,13.06247,77.46964,BIES Kuduregere
35222,12.87364,77.62515,Beguru
29894,12.99718,77.66274,Benniganahalli Bridge
35223,12.82860,77.59556,Tulips Resort
20562,13.00238,77.56930,Malleshwara 11th Cross
36843,13.01027,77.52493,Laggere new bus stand - Medical Store
34947,13.23208,77.65594,Uganawadi Cross
36859,13.01085,77.53589,Nandini layout bus stand - Namma Clinic BBMP
35332,12.93289,77.75826,Halasahalli Cross
29898,12.73087,77.72666,Besthamanahalli
35345,12.89166,77.56030,Ragi Machine
20578,12.97569,77.56280,1st Cross Magadi Road
29904,12.85694,77.36489,Bethimgere
35220,12.94980,77.60597,Pothalappa Garden
35708,13.08535,77.73146,Depot-47 Manduru
22271,13.00957,77.64327,Maruthi School
22180,12.96851,77.64976,Kodihalli
23864,12.86234,77.59056,Himagiri
20661,12.94874,77.53559,BHEL
20840,12.87074,77.65298,Hosa Road
29925,13.16378,77.38642,Bettahalli
29513,12.90473,77.86785,Anche Muskuru
21540,13.04179,77.54725,Jalahalli Village
36846,13.09560,77.57919,Yelahanka Satellite Town-Waiting Lounge (Nirbhaya)
26520,12.86001,77.61254,SNN Raj Serenity Apartment Yelenahalli
20666,13.04247,77.58080,Bhoopasandra
39538,13.05042,77.55315,State Bank of India
21079,12.98803,77.73354,Pattandur Agrahara Gate
20827,12.99977,77.50395,Hegganahalli Cross
22257,12.99548,77.55068,Manjunatha Nagara
29929,13.16210,77.38436,Bettahalli Colony
21905,12.97685,77.81653,Dodda Dunnasandra
36848,13.09572,77.57904,Yelahanka Satellite Town - Drinking Water
39117,12.91691,77.59516,EAST Dummy
33289,12.99184,77.53436,Sharadha Colony
35059,12.95169,77.62148,Ravi Tent
